_id,latitude,longitude
6907d61c6b190e0ccf67b93e,40.2214779,116.2027916
6907d61c6b190e0ccf67b93f,59.9294476,30.3651444
6907d61c6b190e0ccf67b940,44.2641474,2.0928189
6907d61c6b190e0ccf67b941,5.887247,-10.0303723
6907d61c6b190e0ccf67b942,40.6394384,-8.6380475
6907d61c6b190e0ccf67b943,56.0372083,21.8173884
6907d61c6b190e0ccf67b944,13.6579053,102.5809026
6907d61c6b190e0ccf67b945,15.0026671,-88.751805
6907d61c6b190e0ccf67b946,39.420994,20.0143022
6907d61c6b190e0ccf67b947,57.6073069,11.9770405
6907d61c6b190e0ccf67b948,-9.309531,-35.9420041
6907d61c6b190e0ccf67b949,8.2101114,124.8662656
6907d61c6b190e0ccf67b94a,45.1242818,39.3719039
6907d61c6b190e0ccf67b94b,0.409905,109.9556406
6907d61c6b190e0ccf67b94c,-6.9557,113.4028
6907d61c6b190e0ccf67b94d,31.922974,118.663681
6907d61c6b190e0ccf67b94e,-7.9675395,112.7032945
6907d61c6b190e0ccf67b94f,52.3444367,4.9091171
6907d61c6b190e0ccf67b950,40.643647,80.375053
6907d61c6b190e0ccf67b951,36.865827,116.231416
6907d61c6b190e0ccf67b952,39.76624,44.8087498
6907d61c6b190e0ccf67b953,47.7820865,27.930686
6907d61c6b190e0ccf67b954,45.3369621,97.9685657
6907d61c6b190e0ccf67b955,52.969667,122.539307
6907d61c6b190e0ccf67b956,28.474171,116.814536
6907d61c6b190e0ccf67b957,58.3005959,56.4173346
6907d61c6b190e0ccf67b958,-7.2541395,112.7703313
6907d61c6b190e0ccf67b959,22.719257,114.055261
6907d61c6b190e0ccf67b95a,24.315499,109.410683
6907d61c6b190e0ccf67b95b,24.9936281,121.3009798
6907d61c6b190e0ccf67b95c,-1.7864953,37.6311071
6907d61c6b190e0ccf67b95d,53.0172544,20.8891438
6907d61c6b190e0ccf67b95e,48.97974,33.52638
6907d61c6b190e0ccf67b95f,10.527138,122.813931
6907d61c6b190e0ccf67b960,40.5740471,-8.6441655
6907d61c6b190e0ccf67b961,15.911973,102.4609873
6907d61c6b190e0ccf67b962,38.9550335,-9.1331143
6907d61c6b190e0ccf67b963,45.161017,1.663862
6907d61c6b190e0ccf67b964,18.2849318,109.5907878
6907d61c6b190e0ccf67b965,51.4270935,21.3306176
6907d61c6b190e0ccf67b966,-8.2614583,-77.8988897
6907d61c6b190e0ccf67b967,-21.6704167,-42.0792577
6907d61c6b190e0ccf67b968,59.3146154,18.0001365
6907d61c6b190e0ccf67b969,57.7051896,11.9006932
6907d61c6b190e0ccf67b96a,23.106401,113.459749
6907d61c6b190e0ccf67b96b,-26.4051075,30.447285
6907d61c6b190e0ccf67b96c,46.0952765,-64.7486638
6907d61c6b190e0ccf67b96d,-34.4349435,-71.0913748
6907d61c6b190e0ccf67b96e,-14.07109,-72.676201
6907d61c6b190e0ccf67b96f,6.7703871,8.9935558
6907d61c6b190e0ccf67b970,-8.401854,114.118103
6907d61c6b190e0ccf67b971,46.5201168,15.8866431
6907d61c6b190e0ccf67b972,7.0241972,79.9020405
6907d61c6b190e0ccf67b973,-6.9871199,107.8487279
6907d61c6b190e0ccf67b974,50.98709,14.5696066
6907d61c6b190e0ccf67b975,48.9124688,2.3977418
6907d61c6b190e0ccf67b976,37.7378509,138.7970925
6907d61c6b190e0ccf67b977,31.2073439,121.5009714
6907d61c6b190e0ccf67b978,6.9815445,80.7647336
6907d61c6b190e0ccf67b979,48.7803815,2.4549884
6907d61c6b190e0ccf67b97a,47.2320539,39.5359498
6907d61c6b190e0ccf67b97b,52.4402961,20.6717224
6907d61c6b190e0ccf67b97c,54.3777115,81.9305699
6907d61c6b190e0ccf67b97d,-7.2290752,-35.8808337
6907d61c6b190e0ccf67b97e,59.2411379,17.9913767
6907d61c6b190e0ccf67b97f,54.7674474,58.2897934
6907d61c6b190e0ccf67b980,-7.3788331,112.8165095
6907d61c6b190e0ccf67b981,63.2370276,21.3941749
6907d61c6b190e0ccf67b982,19.1527452,101.1539414
6907d61c6b190e0ccf67b983,52.1474235,20.4745018
6907d61c6b190e0ccf67b984,34.481455,108.386208
6907d61c6b190e0ccf67b985,3.0721692,101.4687196
6907d61c6b190e0ccf67b986,59.0922905,57.6539388
6907d61c6b190e0ccf67b987,23.236168,111.409653
6907d61c6b190e0ccf67b988,26.396895,118.449395
6907d61c6b190e0ccf67b989,-6.7905128,111.9671537
6907d61c6b190e0ccf67b98a,46.8117208,33.4901963
6907d61c6b190e0ccf67b98b,-5.8949347,-35.4343604
6907d61c6b190e0ccf67b98c,43.3367832,44.1589834
6907d61c6b190e0ccf67b98d,45.1257987,19.2282876
6907d61c6b190e0ccf67b98e,-20.2555875,-42.030947
6907d61c6b190e0ccf67b98f,46.6522807,38.0818378
6907d61c6b190e0ccf67b990,-38.1854517,175.2102748
6907d61c6b190e0ccf67b991,15.607875,39.4553839
6907d61c6b190e0ccf67b992,-14.8000877,36.5337731
6907d61c6b190e0ccf67b993,51.5489435,33.3860497
6907d61c6b190e0ccf67b994,-15.3765857,35.3356518
6907d61c6b190e0ccf67b995,31.6318053,121.4138789
6907d61c6b190e0ccf67b996,44.0207262,20.4633133
6907d61c6b190e0ccf67b997,32.060255,118.796877
6907d61c6b190e0ccf67b998,48.6841029,24.4272889
6907d61c6b190e0ccf67b999,-7.935534,110.7148829
6907d61c6b190e0ccf67b99a,38.1283,46.678551
6907d61c6b190e0ccf67b99b,60.6191114,26.1999237
6907d61c6b190e0ccf67b99c,-25.7792984,-64.9562897
6907d61c6b190e0ccf67b99d,13.874099,120.972283
6907d61c6b190e0ccf67b99e,41.8984166,20.905252
6907d61c6b190e0ccf67b99f,49.7266869,20.9961868
6907d61c6b190e0ccf67b9a0,-6.981636,108.308502
6907d61c6b190e0ccf67b9a1,18.2855395,99.5127895
6907d61c6b190e0ccf67b9a2,44.326388,85.619416
6907d61c6b190e0ccf67b9a3,2.157713,100.8162
6907d61c6b190e0ccf67b9a4,36.702014,117.646567
6907d61c6b190e0ccf67b9a5,60.3763373,25.2708919
6907d61c6b190e0ccf67b9a6,43.24417,127.181168
6907d61c6b190e0ccf67b9a7,26.5241653,-77.0909809
6907d61c6b190e0ccf67b9a8,-11.9007479,-40.7564002
6907d61c6b190e0ccf67b9a9,45.44588,-73.7693013
6907d61c6b190e0ccf67b9aa,-7.0964497,108.6828838
6907d61c6b190e0ccf67b9ab,-7.2457322,112.7795375
6907d61c6b190e0ccf67b9ac,6.2317308,118.0689847
6907d61c6b190e0ccf67b9ad,45.0725651,-93.3873133
6907d61c6b190e0ccf67b9ae,22.354385,110.947043
6907d61c6b190e0ccf67b9af,-6.4510633,107.4676861
6907d61c6b190e0ccf67b9b0,34.9344195,-2.2298164
6907d61c6b190e0ccf67b9b1,11.011535,122.650377
6907d61c6b190e0ccf67b9b2,51.8204945,68.3636926
6907d61c6b190e0ccf67b9b3,54.5815949,54.5367341
6907d61c6b190e0ccf67b9b4,43.1729478,16.4411136
6907d61c6b190e0ccf67b9b5,38.9200512,-7.4195818
6907d61c6b190e0ccf67b9b6,-16.1178235,23.2960171
6907d61c6b190e0ccf67b9b7,48.43349,-77.63279
6907d61c6b190e0ccf67b9b8,23.365556,116.70345
6907d61c6b190e0ccf67b9b9,7.9076232,-80.4256976
6907d61c6b190e0ccf67b9ba,38.2645,114.690007
6907d61c6b190e0ccf67b9bb,59.4051627,30.3268427
6907d61c6b190e0ccf67b9bc,-6.9748882,112.4082849
6907d61c6b190e0ccf67b9bd,56.7889481,44.5018318
6907d61c6b190e0ccf67b9be,37.1017088,70.5552362
6907d61c6b190e0ccf67b9bf,6.6172697,101.4284143
6907d61c6b190e0ccf67b9c0,55.813247,37.478747
6907d61c6b190e0ccf67b9c1,-10.2824604,123.3205544
6907d61c6b190e0ccf67b9c2,22.719257,114.055261
6907d61c6b190e0ccf67b9c3,34.2565473,135.4765527
6907d61c6b190e0ccf67b9c4,32.341673,36.2020028
6907d61c6b190e0ccf67b9c5,-7.2114552,112.7450068
6907d61c6b190e0ccf67b9c6,34.590396,101.336954
6907d61c6b190e0ccf67b9c7,23.7247599,108.8076195
6907d61c6b190e0ccf67b9c8,47.3752386,-0.8453268
6907d61c6b190e0ccf67b9c9,48.0288905,123.0199373
6907d61c6b190e0ccf67b9ca,52.5652013,22.9056677
6907d61c6b190e0ccf67b9cb,-6.9375866,108.5522531
6907d61c6b190e0ccf67b9cc,41.3760282,-8.4673336
6907d61c6b190e0ccf67b9cd,14.1967923,121.4019727
6907d61c6b190e0ccf67b9ce,24.042666,114.345641
6907d61c6b190e0ccf67b9cf,5.896774,118.06182
6907d61c6b190e0ccf67b9d0,-26.8268706,-65.2705688
6907d61c6b190e0ccf67b9d1,26.312444,99.850365
6907d61c6b190e0ccf67b9d2,23.082498,113.518911
6907d61c6b190e0ccf67b9d3,-7.193833,-78.426165
6907d61c6b190e0ccf67b9d4,54.36667,24.33333
6907d61c6b190e0ccf67b9d5,47.9122021,7.286872
6907d61c6b190e0ccf67b9d6,1.0931431,36.7018311
6907d61c6b190e0ccf67b9d7,45.9426521,15.1455616
6907d61c6b190e0ccf67b9d8,-6.5801079,-76.2609463
6907d61c6b190e0ccf67b9d9,51.3436553,25.8490867
6907d61c6b190e0ccf67b9da,46.2194458,-71.7713791
6907d61c6b190e0ccf67b9db,32.0671,35.08287
6907d61c6b190e0ccf67b9dc,-7.261568,112.749865
6907d61c6b190e0ccf67b9dd,-8.301379,-78.0084789
6907d61c6b190e0ccf67b9de,23.084122,114.382541
6907d61c6b190e0ccf67b9df,43.2916776,-0.3696612
6907d61c6b190e0ccf67b9e0,-1.0756073,17.1602683
6907d61c6b190e0ccf67b9e1,23.170455,114.419667
6907d61c6b190e0ccf67b9e2,49.0132543,17.4380293
6907d61c6b190e0ccf67b9e3,41.267244,123.236944
6907d61c6b190e0ccf67b9e4,39.128502,113.139828
6907d61c6b190e0ccf67b9e5,35.32297,25.39275
6907d61c6b190e0ccf67b9e6,28.228209,112.938814
6907d61c6b190e0ccf67b9e7,15.48277,120.58604
6907d61c6b190e0ccf67b9e8,44.406105,126.965607
6907d61c6b190e0ccf67b9e9,22.938069,112.987173
6907d61c6b190e0ccf67b9ea,-3.9257199,29.9899512
6907d61c6b190e0ccf67b9eb,-3.059218,128.1903079
6907d61c6b190e0ccf67b9ec,10.35,124.8
6907d61c6b190e0ccf67b9ed,9.939624,126.065213
6907d61c6b190e0ccf67b9ee,52.3287247,21.1718237
6907d61c6b190e0ccf67b9ef,48.63333,106.73333
6907d61c6b190e0ccf67b9f0,49.799354,23.518328
6907d61c6b190e0ccf67b9f1,-32.7021934,-57.6382382
6907d61c6b190e0ccf67b9f2,42.059759,86.574067
6907d61c6b190e0ccf67b9f3,38.4198489,140.9986577
6907d61c6b190e0ccf67b9f4,-2.673867,139.7728757
6907d61c6b190e0ccf67b9f5,53.4131023,18.0085553
6907d61c6b190e0ccf67b9f6,22.919228,115.652151
6907d61c6b190e0ccf67b9f7,25.5822549,-100.9086492
6907d61c6b190e0ccf67b9f8,7.0649018,125.7230302
6907d61c6b190e0ccf67b9f9,53.9961392,27.7280809
6907d61c6b190e0ccf67b9fa,53.2866372,-6.2508196
6907d61c6b190e0ccf67b9fb,25.904305,112.203287
6907d61c6b190e0ccf67b9fc,15.9814118,120.8071339
6907d61c6b190e0ccf67b9fd,43.4945737,5.8978018
6907d61c6b190e0ccf67b9fe,36.6484118,9.6146499
6907d61c6b190e0ccf67b9ff,3.7015971,8.9100475
6907d61c6b190e0ccf67ba00,-7.5201771,109.2638245
6907d61c6b190e0ccf67ba01,-1.7437356,-47.058302
6907d61c6b190e0ccf67ba02,-10.1429097,123.6707189
6907d61c6b190e0ccf67ba03,46.9758047,128.0462031
6907d61c6b190e0ccf67ba04,-26.6119534,-49.0075714
6907d61c6b190e0ccf67ba05,30.07225,122.003581
6907d61c6b190e0ccf67ba06,-6.7290837,111.3694594
6907d61c6b190e0ccf67ba07,9.0462197,123.1281781
6907d61c6b190e0ccf67ba08,-10.1555651,-77.4397297
6907d61c6b190e0ccf67ba09,11.9210864,-86.1230153
6907d61c6b190e0ccf67ba0a,26.2366058,36.4688958
6907d61c6b190e0ccf67ba0b,23.2654395,113.3547602
6907d61c6b190e0ccf67ba0c,48.9308651,6.0376291
6907d61c6b190e0ccf67ba0d,61.5715454,31.4869341
6907d61c6b190e0ccf67ba0e,54.70375,99.63042
6907d61c6b190e0ccf67ba0f,-10.5219124,-38.9066439
6907d61c6b190e0ccf67ba10,-20.2695062,57.6297389
6907d61c6b190e0ccf67ba11,54.6219097,24.9344265
6907d61c6b190e0ccf67ba12,43.7441795,2.511999
6907d61c6b190e0ccf67ba13,-7.4220343,106.7529514
6907d61c6b190e0ccf67ba14,61.3501078,16.373663
6907d61c6b190e0ccf67ba15,23.2321219,-106.4140053
6907d61c6b190e0ccf67ba16,-4.6633041,120.0141251
6907d61c6b190e0ccf67ba17,-7.8028722,113.007156
6907d61c6b190e0ccf67ba18,24.310713,110.64085
6907d61c6b190e0ccf67ba19,55.0319476,36.7358019
6907d61c6b190e0ccf67ba1a,20.3719163,-76.6297189
6907d61c6b190e0ccf67ba1b,49.9637141,19.9370144
6907d61c6b190e0ccf67ba1c,41.3445243,19.7234519
6907d61c6b190e0ccf67ba1d,48.4242028,142.0863655
6907d61c6b190e0ccf67ba1e,7.216175,7.5599321
6907d61c6b190e0ccf67ba1f,-2.4135692,115.2111472
6907d61c6b190e0ccf67ba20,63.8532929,23.0832748
6907d61c6b190e0ccf67ba21,57.1068191,41.7340876
6907d61c6b190e0ccf67ba22,50.969668,18.7293002
6907d61c6b190e0ccf67ba23,29.731101,116.251947
6907d61c6b190e0ccf67ba24,57.4775613,38.2760868
6907d61c6b190e0ccf67ba25,39.7887592,-8.0603988
6907d61c6b190e0ccf67ba26,41.2600249,-8.6465086
6907d61c6b190e0ccf67ba27,55.6700613,12.5468826
6907d61c6b190e0ccf67ba28,-7.500242,109.7264281
6907d61c6b190e0ccf67ba29,50.3197113,20.3992492
6907d61c6b190e0ccf67ba2a,-5.4430889,-35.8716137
6907d61c6b190e0ccf67ba2b,49.039076,2.074954
6907d61c6b190e0ccf67ba2c,-42.7700601,-65.0306302
6907d61c6b190e0ccf67ba2d,-33.0320432,27.8863851
6907d61c6b190e0ccf67ba2e,-32.943528,24.6549185
6907d61c6b190e0ccf67ba2f,2.013818,-75.9373449
6907d61c6b190e0ccf67ba30,27.1574303,117.3011656
6907d61c6b190e0ccf67ba31,41.3495192,-8.5704778
6907d61c6b190e0ccf67ba32,25.487867,115.614437
6907d61c6b190e0ccf67ba33,-20.5558832,-48.5762695
6907d61c6b190e0ccf67ba34,-31.7436794,-65.0052144
6907d61c6b190e0ccf67ba35,35.8037979,128.5005419
6907d61c6b190e0ccf67ba36,59.3537148,17.1973864
6907d61c6b190e0ccf67ba37,35.3527256,24.4345055
6907d61c6b190e0ccf67ba38,-4.4505838,-38.0631455
6907d61c6b190e0ccf67ba39,38.452173,114.897169
6907d61c6b190e0ccf67ba3a,49.1931313,-0.3907558
6907d61c6b190e0ccf67ba3b,44.7800716,44.1646857
6907d61c6b190e0ccf67ba3c,14.0206423,123.2983232
6907d61c6b190e0ccf67ba3d,3.799339,-75.194595
6907d61c6b190e0ccf67ba3e,6.1167871,125.230372
6907d61c6b190e0ccf67ba3f,56.6519542,16.3281272
6907d61c6b190e0ccf67ba40,30.594336,105.236903
6907d61c6b190e0ccf67ba41,30.368126,102.814531
6907d61c6b190e0ccf67ba42,36.0699425,136.2452307
6907d61c6b190e0ccf67ba43,47.731164,87.463427
6907d61c6b190e0ccf67ba44,59.4050955,17.9551008
6907d61c6b190e0ccf67ba45,40.5067525,47.6489641
6907d61c6b190e0ccf67ba46,45.0222956,39.1162056
6907d61c6b190e0ccf67ba47,14.990034,-89.719295
6907d61c6b190e0ccf67ba48,35.32608,116.948961
6907d61c6b190e0ccf67ba49,-6.1179866,106.5760857
6907d61c6b190e0ccf67ba4a,38.4361809,57.4287899
6907d61c6b190e0ccf67ba4b,50.4350286,18.0987896
6907d61c6b190e0ccf67ba4c,47.6479788,36.164764
6907d61c6b190e0ccf67ba4d,37.082157,120.99453
6907d61c6b190e0ccf67ba4e,-6.5951,111.0566
6907d61c6b190e0ccf67ba4f,30.940195,118.75868
6907d61c6b190e0ccf67ba50,2.9667878,32.0837445
6907d61c6b190e0ccf67ba51,40.5753726,-8.5463483
6907d61c6b190e0ccf67ba52,38.2956138,140.9969841
6907d61c6b190e0ccf67ba53,-7.3055997,108.0940566
6907d61c6b190e0ccf67ba54,0.97319,124.674591
6907d61c6b190e0ccf67ba55,-7.5739492,-78.0699576
6907d61c6b190e0ccf67ba56,48.8588363,2.3477753
6907d61c6b190e0ccf67ba57,31.009235,121.417985
6907d61c6b190e0ccf67ba58,45.3663041,40.1674073
6907d61c6b190e0ccf67ba59,8.4611612,25.6805868
6907d61c6b190e0ccf67ba5a,4.8238623,96.195132
6907d61c6b190e0ccf67ba5b,21.0078386,105.9376756
6907d61c6b190e0ccf67ba5c,-8.237963,112.5513677
6907d61c6b190e0ccf67ba5d,12.6757233,-86.571617
6907d61c6b190e0ccf67ba5e,60.1347052,10.1579266
6907d61c6b190e0ccf67ba5f,45.5220648,-122.6757228
6907d61c6b190e0ccf67ba60,41.707342,-8.3509957
6907d61c6b190e0ccf67ba61,37.8509191,21.2543651
6907d61c6b190e0ccf67ba62,10.305562,123.897862
6907d61c6b190e0ccf67ba63,49.0844448,140.2534384
6907d61c6b190e0ccf67ba64,35.202503,102.521807
6907d61c6b190e0ccf67ba65,45.1201746,20.8993932
6907d61c6b190e0ccf67ba66,59.3777955,17.9613181
6907d61c6b190e0ccf67ba67,49.05798,-122.25257
6907d61c6b190e0ccf67ba68,33.505152,112.423014
6907d61c6b190e0ccf67ba69,50.0028883,21.8964008
6907d61c6b190e0ccf67ba6a,30.807667,108.408661
6907d61c6b190e0ccf67ba6b,56.3072493,38.701054
6907d61c6b190e0ccf67ba6c,34.866667,9.783333
6907d61c6b190e0ccf67ba6d,28.955847,114.532957
6907d61c6b190e0ccf67ba6e,-4.3383128,-41.8402054
6907d61c6b190e0ccf67ba6f,38.6839843,-28.2131879
6907d61c6b190e0ccf67ba70,35.6726588,139.7796498
6907d61c6b190e0ccf67ba71,14.5374461,121.022248
6907d61c6b190e0ccf67ba72,44.2288747,22.5310674
6907d61c6b190e0ccf67ba73,48.1041936,-77.7963772
6907d61c6b190e0ccf67ba74,24.686644,106.809489
6907d61c6b190e0ccf67ba75,-6.0329665,26.9263671
6907d61c6b190e0ccf67ba76,17.9469612,98.8113193
6907d61c6b190e0ccf67ba77,23.15998,113.327132
6907d61c6b190e0ccf67ba78,32.407849,119.4213786
6907d61c6b190e0ccf67ba79,23.018033,-82.3343375
6907d61c6b190e0ccf67ba7a,40.3706555,47.1378909
6907d61c6b190e0ccf67ba7b,9.1749262,-76.1435915
6907d61c6b190e0ccf67ba7c,49.917089,19.468167
6907d61c6b190e0ccf67ba7d,-7.3677628,110.1209019
6907d61c6b190e0ccf67ba7e,-24.5082407,-47.5275422
6907d61c6b190e0ccf67ba7f,55.0488923,41.1651836
6907d61c6b190e0ccf67ba80,31.306136,120.6240412
6907d61c6b190e0ccf67ba81,-6.2614858,106.4052541
6907d61c6b190e0ccf67ba82,58.263232,54.9326774
6907d61c6b190e0ccf67ba83,35.6119879,138.9418829
6907d61c6b190e0ccf67ba84,11.8215864,-86.1306519
6907d61c6b190e0ccf67ba85,40.88222,111.715
6907d61c6b190e0ccf67ba86,-22.7475609,-50.3834929
6907d61c6b190e0ccf67ba87,-8.0475926,112.0118669
6907d61c6b190e0ccf67ba88,-5.018945,119.572183
6907d61c6b190e0ccf67ba89,-6.9122509,109.7457739
6907d61c6b190e0ccf67ba8a,52.24396,19.6259601
6907d61c6b190e0ccf67ba8b,-19.986874,57.6127424
6907d61c6b190e0ccf67ba8c,50.6276718,81.911898
6907d61c6b190e0ccf67ba8d,20.3983828,104.2293297
6907d61c6b190e0ccf67ba8e,-7.3554007,-35.2258365
6907d61c6b190e0ccf67ba8f,22.324743,114.211039
6907d61c6b190e0ccf67ba90,28.845441,121.131229
6907d61c6b190e0ccf67ba91,54.6711201,18.3894523
6907d61c6b190e0ccf67ba92,48.8277019,24.8993085
6907d61c6b190e0ccf67ba93,38.7280454,-9.3225944
6907d61c6b190e0ccf67ba94,13.6962531,100.8241914
6907d61c6b190e0ccf67ba95,-36.9532166,-73.017378
6907d61c6b190e0ccf67ba96,43.3209022,21.8957589
6907d61c6b190e0ccf67ba97,44.8671415,4.9157564
6907d61c6b190e0ccf67ba98,19.4102526,-99.0073673
6907d61c6b190e0ccf67ba99,23.7247599,108.8076195
6907d61c6b190e0ccf67ba9a,37.1228583,69.1581192
6907d61c6b190e0ccf67ba9b,47.5951141,37.4831419
6907d61c6b190e0ccf67ba9c,33.9666752,-117.6181229
6907d61c6b190e0ccf67ba9d,31.5769405,72.4156898
6907d61c6b190e0ccf67ba9e,39.0924952,117.1770394
6907d61c6b190e0ccf67ba9f,34.2456501,108.9877602
6907d61c6b190e0ccf67baa0,42.13896,21.7247643
6907d61c6b190e0ccf67baa1,49.6297207,37.6810464
6907d61c6b190e0ccf67baa2,40.4168034,23.0102888
6907d61c6b190e0ccf67baa3,29.474413,110.166477
6907d61c6b190e0ccf67baa4,-10.0680289,-75.5516879
6907d61c6b190e0ccf67baa5,50.7885238,37.8995347
6907d61c6b190e0ccf67baa6,-7.068288,106.8953043
6907d61c6b190e0ccf67baa7,29.5530941,118.9353968
6907d61c6b190e0ccf67baa8,-34.6661172,-58.5288333
6907d61c6b190e0ccf67baa9,23.219932,102.835223
6907d61c6b190e0ccf67baaa,16.25652,43.85476
6907d61c6b190e0ccf67baab,52.8517028,16.5231662
6907d61c6b190e0ccf67baac,46.0733211,15.5596719
6907d61c6b190e0ccf67baad,55.7368049,37.8286538
6907d61c6b190e0ccf67baae,43.16678,-81.93309
6907d61c6b190e0ccf67baaf,22.940196,113.943916
6907d61c6b190e0ccf67bab0,30.5651672,31.1578769
6907d61c6b190e0ccf67bab1,-19.0152673,-57.6594997
6907d61c6b190e0ccf67bab2,11.5556884,122.3800058
6907d61c6b190e0ccf67bab3,-7.5450262,111.6556388
6907d61c6b190e0ccf67bab4,54.8948642,42.7717966
6907d61c6b190e0ccf67bab5,-4.1383821,103.9724141
6907d61c6b190e0ccf67bab6,46.9554271,79.6785264
6907d61c6b190e0ccf67bab7,25.05732,110.450325
6907d61c6b190e0ccf67bab8,59.8794468,29.9105627
6907d61c6b190e0ccf67bab9,24.3520171,116.6930225
6907d61c6b190e0ccf67baba,56.1263981,88.5278663
6907d61c6b190e0ccf67babb,46.9167921,36.8246053
6907d61c6b190e0ccf67babc,27.8122083,52.350694
6907d61c6b190e0ccf67babd,6.6250097,124.5975512
6907d61c6b190e0ccf67babe,40.094835,113.249246
6907d61c6b190e0ccf67babf,45.6168,-75.01599
6907d61c6b190e0ccf67bac0,50.887101,-2.355369
6907d61c6b190e0ccf67bac1,-8.0644078,113.7662578
6907d61c6b190e0ccf67bac2,10.6797099,122.4163734
6907d61c6b190e0ccf67bac3,11.5098328,10.7654581
6907d61c6b190e0ccf67bac4,34.341574,108.93977
6907d61c6b190e0ccf67bac5,29.274384,90.253717
6907d61c6b190e0ccf67bac6,13.5128321,122.4695322
6907d61c6b190e0ccf67bac7,34.3193669,8.4074573
6907d61c6b190e0ccf67bac8,28.1905018,112.999502
6907d61c6b190e0ccf67bac9,-8.1553145,111.8270486
6907d61c6b190e0ccf67baca,49.554701,32.0981669
6907d61c6b190e0ccf67bacb,36.9073868,54.8566207
6907d61c6b190e0ccf67bacc,39.0745039,-84.33211
6907d61c6b190e0ccf67bacd,-13.589688,-73.9962255
6907d61c6b190e0ccf67bace,44.5454847,18.1033619
6907d61c6b190e0ccf67bacf,38.26667,21.83333
6907d61c6b190e0ccf67bad0,48.0134881,37.7314838
6907d61c6b190e0ccf67bad1,-7.6426348,112.7032945
6907d61c6b190e0ccf67bad2,44.5453926,2.14552
6907d61c6b190e0ccf67bad3,24.880992,118.71899
6907d61c6b190e0ccf67bad4,51.2472392,4.4403455
6907d61c6b190e0ccf67bad5,29.584292,111.380014
6907d61c6b190e0ccf67bad6,13.3600554,100.9849333
6907d61c6b190e0ccf67bad7,53.5131868,27.905137
6907d61c6b190e0ccf67bad8,47.7437283,27.9542722
6907d61c6b190e0ccf67bad9,-8.4071,123.0649
6907d61c6b190e0ccf67bada,15.2679414,102.8514837
6907d61c6b190e0ccf67badb,55.6789638,12.5383906
6907d61c6b190e0ccf67badc,29.6970749,106.6160052
6907d61c6b190e0ccf67badd,-6.9484206,110.2579036
6907d61c6b190e0ccf67bade,4.3202706,21.1861342
6907d61c6b190e0ccf67badf,39.8441383,116.444208
6907d61c6b190e0ccf67bae0,33.786489,133.7255189
6907d61c6b190e0ccf67bae1,19.5403533,-71.0790048
6907d61c6b190e0ccf67bae2,38.2792524,111.6631302
6907d61c6b190e0ccf67bae3,51.3895069,22.1851171
6907d61c6b190e0ccf67bae4,59.924661,30.3865325
6907d61c6b190e0ccf67bae5,36.5222,70.79064
6907d61c6b190e0ccf67bae6,53.2888321,-6.7515223
6907d61c6b190e0ccf67bae7,43.258497,117.54141
6907d61c6b190e0ccf67bae8,42.10667,21.10889
6907d61c6b190e0ccf67bae9,31.559966,114.121441
6907d61c6b190e0ccf67baea,36.684789,118.479654
6907d61c6b190e0ccf67baeb,44.5339817,16.7747156
6907d61c6b190e0ccf67baec,-1.0616193,-46.7830109
6907d61c6b190e0ccf67baed,51.240387,20.3798933
6907d61c6b190e0ccf67baee,50.1063169,22.3570583
6907d61c6b190e0ccf67baef,29.685532,114.799355
6907d61c6b190e0ccf67baf0,45.6825301,14.1960581
6907d61c6b190e0ccf67baf1,49.0711781,29.8488529
6907d61c6b190e0ccf67baf2,23.378505,113.832363
6907d61c6b190e0ccf67baf3,40.0179745,44.5841127
6907d61c6b190e0ccf67baf4,-8.0568365,111.8002195
6907d61c6b190e0ccf67baf5,49.4940668,18.0992378
6907d61c6b190e0ccf67baf6,59.1499143,9.6586061
6907d61c6b190e0ccf67baf7,26.9111769,87.9236747
6907d61c6b190e0ccf67baf8,50.254933,21.478359
6907d61c6b190e0ccf67baf9,-29.1667089,-51.5169861
6907d61c6b190e0ccf67bafa,55.9835962,37.1465904
6907d61c6b190e0ccf67bafb,35.819227,108.019549
6907d61c6b190e0ccf67bafc,34.035771,113.852454
6907d61c6b190e0ccf67bafd,55.3226595,38.7095805
6907d61c6b190e0ccf67bafe,23.127149,109.452662
6907d61c6b190e0ccf67baff,-7.1282614,108.6591293
6907d61c6b190e0ccf67bb00,52.4657235,18.884747
6907d61c6b190e0ccf67bb01,-11.6604039,43.2726992
6907d61c6b190e0ccf67bb02,29.985295,122.207215
6907d61c6b190e0ccf67bb03,28.108088,114.457886
6907d61c6b190e0ccf67bb04,-6.308009,155.477221
6907d61c6b190e0ccf67bb05,34.8439922,36.9299219
6907d61c6b190e0ccf67bb06,43.915,67.24806
6907d61c6b190e0ccf67bb07,23.144757,113.253429
6907d61c6b190e0ccf67bb08,18.903521,110.477642
6907d61c6b190e0ccf67bb09,49.2815819,-122.7535881
6907d61c6b190e0ccf67bb0a,49.7762204,22.6525426
6907d61c6b190e0ccf67bb0b,35.6940331,138.5178782
6907d61c6b190e0ccf67bb0c,23.69589,113.645048
6907d61c6b190e0ccf67bb0d,58.434681,58.264291
6907d61c6b190e0ccf67bb0e,44.6034915,20.45241
6907d61c6b190e0ccf67bb0f,23.945891,104.412274
6907d61c6b190e0ccf67bb10,14.5660577,121.015242
6907d61c6b190e0ccf67bb11,-25.4106487,-57.3609511
